Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-05-06,andhrapradesh,Lemon (Lime),62,71 - 79,74 - 102,1kg,N/A
2024-05-06,andhrapradesh,Mango Raw,24,28 - 30,29 - 40,1kg,N/A
2024-05-06,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-06,andhrapradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-05-06,andhrapradesh,Mustard Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-06,andhrapradesh,Ladies Finger,36,41 - 46,43 - 59,1kg,N/A
2024-05-06,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-05-06,andhrapradesh,Radish,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,andhrapradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-05-06,andhrapradesh,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-05-06,andhrapradesh,Snake Gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-06,andhrapradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-05-06,andhrapradesh,Spinach,16,18 - 20,19 - 26,1kg,N/A
2024-05-06,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-07,andhrapradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,andhrapradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-07,andhrapradesh,Tomato,27,31 - 34,32 - 45,1kg,N/A
2024-05-07,andhrapradesh,Green Chilli,41,47 - 52,49 - 68,1kg,N/A
2024-05-07,andhrapradesh,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-05-07,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-07,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-07,andhrapradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-07,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-07,andhrapradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-07,andhrapradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-05-07,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-07,andhrapradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-05-07,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-07,andhrapradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-07,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-07,andhrapradesh,Broad Beans,34,39 - 43,41 - 56,1kg,N/A
2024-05-07,andhrapradesh,Cabbage,18,21 - 23,22 - 30,1kg,N/A
2024-05-07,andhrapradesh,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-05-07,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,andhrapradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-05-07,andhrapradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-05-07,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-05-07,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-05-07,andhrapradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-07,andhrapradesh,Corn,25,29 - 32,30 - 41,1kg,N/A
2024-05-07,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-07,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-05-07,andhrapradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-07,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-07,andhrapradesh,Brinjal,22,25 - 28,26 - 36,1kg,N/A
2024-05-07,andhrapradesh,Brinjal (Big),22,25 - 28,26 - 36,1kg,N/A
2024-05-07,andhrapradesh,Elephant Yam,29,33 - 37,35 - 48,1kg,N/A
2024-05-07,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-07,andhrapradesh,French Beans,47,54 - 60,56 - 78,1kg,N/A
2024-05-07,andhrapradesh,Garlic,158,182 - 201,190 - 261,1kg,N/A
2024-05-07,andhrapradesh,Ginger,109,125 - 138,131 - 180,1kg,N/A
2024-05-07,andhrapradesh,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-05-07,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-05-07,andhrapradesh,Ivy Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,andhrapradesh,Lemon (Lime),74,85 - 94,89 - 122,1kg,N/A
2024-05-07,andhrapradesh,Mango Raw,32,37 - 41,38 - 53,1kg,N/A
2024-05-07,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-07,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-05-07,andhrapradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-07,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-07,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-07,andhrapradesh,Radish,27,31 - 34,32 - 45,1kg,N/A
2024-05-07,andhrapradesh,Ridge Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-05-07,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-05-07,andhrapradesh,Snake Gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-07,andhrapradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-07,andhrapradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-05-07,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-08,andhrapradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,andhrapradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-08,andhrapradesh,Tomato,27,31 - 34,32 - 45,1kg,N/A
2024-05-08,andhrapradesh,Green Chilli,41,47 - 52,49 - 68,1kg,N/A
2024-05-08,andhrapradesh,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-05-08,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-08,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-08,andhrapradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-08,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-08,andhrapradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-08,andhrapradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-05-08,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-08,andhrapradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-05-08,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-08,andhrapradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-08,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-08,andhrapradesh,Broad Beans,34,39 - 43,41 - 56,1kg,N/A
2024-05-08,andhrapradesh,Cabbage,18,21 - 23,22 - 30,1kg,N/A
2024-05-08,andhrapradesh,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-05-08,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,andhrapradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-05-08,andhrapradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-05-08,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-05-08,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-05-08,andhrapradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-08,andhrapradesh,Corn,25,29 - 32,30 - 41,1kg,N/A
2024-05-08,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-08,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-05-08,andhrapradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-08,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-08,andhrapradesh,Brinjal,22,25 - 28,26 - 36,1kg,N/A
2024-05-08,andhrapradesh,Brinjal (Big),22,25 - 28,26 - 36,1kg,N/A
2024-05-08,andhrapradesh,Elephant Yam,29,33 - 37,35 - 48,1kg,N/A
2024-05-08,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-08,andhrapradesh,French Beans,47,54 - 60,56 - 78,1kg,N/A
2024-05-08,andhrapradesh,Garlic,158,182 - 201,190 - 261,1kg,N/A
2024-05-08,andhrapradesh,Ginger,109,125 - 138,131 - 180,1kg,N/A
2024-05-08,andhrapradesh,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-05-08,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-05-08,andhrapradesh,Ivy Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,andhrapradesh,Lemon (Lime),74,85 - 94,89 - 122,1kg,N/A
2024-05-08,andhrapradesh,Mango Raw,32,37 - 41,38 - 53,1kg,N/A
2024-05-08,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-08,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-05-08,andhrapradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-08,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-08,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-08,andhrapradesh,Radish,27,31 - 34,32 - 45,1kg,N/A
2024-05-08,andhrapradesh,Ridge Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-05-08,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-05-08,andhrapradesh,Snake Gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-08,andhrapradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-08,andhrapradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-05-08,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-09,andhrapradesh,Onion Big,27,31 - 34,32 - 45,1kg,N/A
2024-05-09,andhrapradesh,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-05-09,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-09,andhrapradesh,Green Chilli,45,52 - 57,54 - 74,1kg,N/A
2024-05-09,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-05-09,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-09,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-09,andhrapradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-09,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-09,andhrapradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-09,andhrapradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-05-09,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-09,andhrapradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-05-09,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-09,andhrapradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,andhrapradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-09,andhrapradesh,Broad Beans,32,37 - 41,38 - 53,1kg,N/A
2024-05-09,andhrapradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-09,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-09,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-09,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-09,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-09,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-05-09,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-09,andhrapradesh,Corn,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-09,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-09,andhrapradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,andhrapradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-09,andhrapradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-09,andhrapradesh,French Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-09,andhrapradesh,Garlic,167,192 - 212,200 - 276,1kg,N/A
2024-05-09,andhrapradesh,Ginger,104,120 - 132,125 - 172,1kg,N/A
2024-05-09,andhrapradesh,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-05-09,andhrapradesh,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-05-09,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,andhrapradesh,Lemon (Lime),71,82 - 90,85 - 117,1kg,N/A
2024-05-09,andhrapradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-09,andhrapradesh,Mushroom,95,109 - 121,114 - 157,1kg,N/A
2024-05-09,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-09,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-09,andhrapradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-05-09,andhrapradesh,Radish,26,30 - 33,31 - 43,1kg,N/A
2024-05-09,andhrapradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-09,andhrapradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-09,andhrapradesh,Snake Gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-09,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-09,andhrapradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-09,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-10,andhrapradesh,Onion Big,27,31 - 34,32 - 45,1kg,N/A
2024-05-10,andhrapradesh,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-05-10,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-10,andhrapradesh,Green Chilli,45,52 - 57,54 - 74,1kg,N/A
2024-05-10,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-05-10,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-10,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-10,andhrapradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-10,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-10,andhrapradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-10,andhrapradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-05-10,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-10,andhrapradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-05-10,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-10,andhrapradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,andhrapradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-10,andhrapradesh,Broad Beans,32,37 - 41,38 - 53,1kg,N/A
2024-05-10,andhrapradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-10,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-10,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-10,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-10,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-10,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-05-10,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-10,andhrapradesh,Corn,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-10,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-10,andhrapradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,andhrapradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-10,andhrapradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-10,andhrapradesh,French Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-10,andhrapradesh,Garlic,167,192 - 212,200 - 276,1kg,N/A
2024-05-10,andhrapradesh,Ginger,104,120 - 132,125 - 172,1kg,N/A
2024-05-10,andhrapradesh,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-05-10,andhrapradesh,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-05-10,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,andhrapradesh,Lemon (Lime),71,82 - 90,85 - 117,1kg,N/A
2024-05-10,andhrapradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-10,andhrapradesh,Mushroom,95,109 - 121,114 - 157,1kg,N/A
2024-05-10,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-10,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-10,andhrapradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-05-10,andhrapradesh,Radish,26,30 - 33,31 - 43,1kg,N/A
2024-05-10,andhrapradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-10,andhrapradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-10,andhrapradesh,Snake Gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-10,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-10,andhrapradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-10,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-11,andhrapradesh,Onion Big,27,31 - 34,32 - 45,1kg,N/A
2024-05-11,andhrapradesh,Onion Small,32,37 - 41,38 - 53,1kg,N/A
2024-05-11,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-11,andhrapradesh,Green Chilli,45,52 - 57,54 - 74,1kg,N/A
2024-05-11,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-05-11,andhrapradesh,Potato,33,38 - 42,40 - 54,1kg,N/A
2024-05-11,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-05-11,andhrapradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-11,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-11,andhrapradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-11,andhrapradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-05-11,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-11,andhrapradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-05-11,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-11,andhrapradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,andhrapradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-11,andhrapradesh,Broad Beans,32,37 - 41,38 - 53,1kg,N/A
2024-05-11,andhrapradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-11,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-11,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-05-11,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-11,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-11,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-05-11,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-11,andhrapradesh,Corn,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-11,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-11,andhrapradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,andhrapradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-11,andhrapradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-11,andhrapradesh,French Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-11,andhrapradesh,Garlic,167,192 - 212,200 - 276,1kg,N/A
2024-05-11,andhrapradesh,Ginger,104,120 - 132,125 - 172,1kg,N/A
2024-05-11,andhrapradesh,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-05-11,andhrapradesh,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-05-11,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,andhrapradesh,Lemon (Lime),71,82 - 90,85 - 117,1kg,N/A
2024-05-11,andhrapradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-11,andhrapradesh,Mushroom,95,109 - 121,114 - 157,1kg,N/A
2024-05-11,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-11,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-11,andhrapradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-05-11,andhrapradesh,Radish,26,30 - 33,31 - 43,1kg,N/A
2024-05-11,andhrapradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-11,andhrapradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-11,andhrapradesh,Snake Gourd,23,26 - 29,28 - 38,1kg,N/A
2024-05-11,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-11,andhrapradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-11,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-05-12,andhrapradesh,Onion Big,26,30 - 33,31 - 43,1kg,N/A
2024-05-12,andhrapradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-05-12,andhrapradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-12,andhrapradesh,Green Chilli,44,51 - 56,53 - 73,1kg,N/A
2024-05-12,andhrapradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-12,andhrapradesh,Potato,32,37 - 41,38 - 53,1kg,N/A
2024-05-12,andhrapradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-12,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-12,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-05-12,andhrapradesh,Ash gourd,17,20 - 22,20 - 28,1kg,N/A
2024-05-12,andhrapradesh,Baby Corn,47,54 - 60,56 - 78,1kg,N/A
2024-05-12,andhrapradesh,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-05-12,andhrapradesh,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-05-12,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-05-12,andhrapradesh,Bottle Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-12,andhrapradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-12,andhrapradesh,Broad Beans,29,33 - 37,35 - 48,1kg,N/A
2024-05-12,andhrapradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-12,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-12,andhrapradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-12,andhrapradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-12,andhrapradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-05-12,andhrapradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-12,andhrapradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-05-12,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-12,andhrapradesh,Corn,25,29 - 32,30 - 41,1kg,N/A
2024-05-12,andhrapradesh,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-05-12,andhrapradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-05-12,andhrapradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-12,andhrapradesh,Drumsticks,50,58 - 64,60 - 83,1kg,N/A
2024-05-12,andhrapradesh,Brinjal,28,32 - 36,34 - 46,1kg,N/A
